season,week,Team,Elo_pregame
2023,4,New Mexico State,1481.0185611558068
2023,5,New Mexico State,1506.2022439790078
2023,6,New Mexico State,1489.5613737987817
2023,7,New Mexico State,1515.9788103543847
2023,8,New Mexico State,1529.7243414737436
2023,9,New Mexico State,1551.3067115942865
2023,10,New Mexico State,1557.8268408038473
2023,11,New Mexico State,1599.6962410898955
2023,12,New Mexico State,1616.3111067656737
2023,13,New Mexico State,1649.4651044076538
2023,14,New Mexico State,1643.7493145415167
2023,3,North Carolina,1500.0
2023,4,North Carolina,1529.4206105163419
2023,6,North Carolina,1559.2144500761196
2023,7,North Carolina,1589.579288022647
2023,8,North Carolina,1607.7831506279715
2023,9,North Carolina,1582.552007499046
2023,11,North Carolina,1563.3572872098932
2023,12,North Carolina,1574.991280981916
2023,13,North Carolina,1553.7832405865693
2023,2,North Texas,1500.0
2023,3,North Texas,1477.1365355253738
2023,4,North Texas,1476.799791248455
2023,6,North Texas,1493.0483138985376
2023,7,North Texas,1475.171324879877
2023,8,North Texas,1468.2897021330205
2023,9,North Texas,1442.6005857687876
2023,10,North Texas,1431.4291308842494
2023,11,North Texas,1402.2411778169485
2023,12,North Texas,1411.4231906892016
2023,13,North Texas,1427.1840020216403
2023,3,Northern Illinois,1500.0
2023,4,Northern Illinois,1467.692437859121
2023,5,Northern Illinois,1438.2593198342327
2023,6,Northern Illinois,1431.6032973281565
2023,7,Northern Illinois,1478.0299582045436
2023,8,Northern Illinois,1510.9677332002134
2023,9,Northern Illinois,1556.7522202016637
2023,10,Northern Illinois,1532.3380680510566
2023,11,Northern Illinois,1510.9128823180301
2023,12,Northern Illinois,1534.858525586532
2023,13,Northern Illinois,1546.8156371772636
2023,2,Northwestern,1500.0
2023,3,Northwestern,1531.354162583416
2023,4,Northwestern,1525.8128225887845
2023,5,Northwestern,1540.9918699505527
2023,8,Northwestern,1501.4382533880046
2023,9,Northwestern,1483.5230104304387
2023,10,Northwestern,1505.5707330032378
2023,11,Northwestern,1493.035319636969
2023,12,Northwestern,1527.3616076207481
2023,13,Northwestern,1541.9045667011126
2023,14,Northwestern,1551.8861544190597
2023,3,Notre Dame,1500.0
2023,4,Notre Dame,1567.3160144988183
2023,5,Notre Dame,1569.6082060330343
2023,6,Notre Dame,1578.5956695965149
2023,7,Notre Dame,1571.5281575807
2023,8,Notre Dame,1544.1669515037104
2023,9,Notre Dame,1588.0804799640975
2023,10,Notre Dame,1609.9089480446899
2023,11,Notre Dame,1595.8402367505425
2023,12,Notre Dame,1568.3191832530065
2023,13,Notre Dame,1632.8526945609306
2023,14,Notre Dame,1643.7612415644571
2023,2,Ohio,1500.0
2023,3,Ohio,1525.8194184664933
2023,4,Ohio,1556.680424909968
2023,5,Ohio,1598.7688064688436
2023,6,Ohio,1619.142082854133
2023,7,Ohio,1635.0600753509227
2023,8,Ohio,1612.4217899559333
2023,9,Ohio,1587.6575270735839
2023,10,Ohio,1565.747693744152
2023,11,Ohio,1564.440142785897
2023,12,Ohio,1599.099669683807
2023,14,Ohio,1621.880070458629
2023,3,Ohio State,1500.0
2023,4,Ohio State,1536.0879356784203
2023,5,Ohio State,1553.149423306138
2023,6,Ohio State,1570.9145243979983
2023,7,Ohio State,1601.9589876331538
2023,8,Ohio State,1631.5712431807049
2023,9,Ohio State,1650.946928385362
2023,10,Ohio State,1676.6404396488763
2023,11,Ohio State,1701.4307932996246
2023,12,Ohio State,1708.776408464928
2023,13,Ohio State,1719.1441972423418
2023,14,Ohio State,1702.8234391220803
2023,2,Oklahoma,1500.0
2023,3,Oklahoma,1529.736567888069
2023,4,Oklahoma,1571.8196127811912
2023,5,Oklahoma,1599.0953514249557
2023,6,Oklahoma,1617.4793766480595
2023,8,Oklahoma,1635.156211678651
2023,9,Oklahoma,1639.6674742742753
2023,10,Oklahoma,1603.6753366407486
2023,11,Oklahoma,1631.1973309122104
2023,12,Oklahoma,1656.4622457708003
2023,14,Oklahoma,1684.5141308782047
2023,2,Oklahoma State,1500.0
2023,3,Oklahoma State,1531.8477338642392
2023,4,Oklahoma State,1488.4292888121877
2023,5,Oklahoma State,1467.0982839606318
2023,6,Oklahoma State,1492.3633942334081
2023,7,Oklahoma State,1516.112218486883
2023,8,Oklahoma State,1573.9196545636025
2023,9,Oklahoma State,1588.287114229319
2023,10,Oklahoma State,1617.7540691708675
2023,11,Oklahoma State,1573.7940099346588
2023,12,Oklahoma State,1548.7207677112724
2023,13,Oklahoma State,1561.0702310380216
2023,14,Oklahoma State,1551.4715729415498
2023,2,Old Dominion,1500.0
2023,3,Old Dominion,1518.8124975500496
2023,5,Old Dominion,1486.871435583336
2023,6,Old Dominion,1473.2037669516717
2023,9,Old Dominion,1488.933661643904
2023,10,Old Dominion,1470.2205783922557
2023,11,Old Dominion,1449.481008311933
2023,12,Old Dominion,1440.2068413276115
2023,13,Old Dominion,1459.66682996379
2023,2,Ole Miss,1500.0
2023,3,Ole Miss,1535.8883461953774
2023,4,Ole Miss,1561.5019863081188
2023,5,Ole Miss,1531.6644759589683
2023,6,Ole Miss,1550.7806034738894
2023,8,Ole Miss,1564.1413527842444
2023,9,Ole Miss,1584.9385092920022
2023,10,Ole Miss,1592.2354805954901
2023,11,Ole Miss,1611.1638590666892
2023,12,Ole Miss,1587.2918602469786
2023,13,Ole Miss,1595.6444190750713
2023,14,Ole Miss,1615.3223349171703
2023,2,Oregon,1500.0
2023,3,Oregon,1527.2818733732129
2023,4,Oregon,1554.5151174751213
2023,5,Oregon,1610.9476981759028
2023,7,Oregon,1638.6334930193445
2023,8,Oregon,1625.009074992696
2023,9,Oregon,1637.4822576666759
2023,10,Oregon,1673.8948694010974
2023,11,Oregon,1684.4706708240699
2023,12,Oregon,1697.2716574101814
2023,13,Oregon,1726.282920683408
2023,14,Oregon,1747.0812613130634
2023,2,Oregon State,1500.0
2023,3,Oregon State,1540.4542066864037
2023,4,Oregon State,1556.9420595787742
2023,5,Oregon State,1559.9361353514407
2023,6,Oregon State,1583.32984502356
2023,7,Oregon State,1606.3108415598977
2023,9,Oregon State,1626.170457794859
2023,10,Oregon State,1609.8414391861409
2023,11,Oregon State,1643.9374641078498
2023,12,Oregon State,1655.8822289033394
2023,13,Oregon State,1643.9369996450323
2023,14,Oregon State,1623.138659015377
2023,3,Penn State,1500.0
2023,4,Penn State,1534.2549553578547
2023,5,Penn State,1567.558280684988
2023,7,Penn State,1607.111897247536
2023,8,Penn State,1615.022183316398
2023,9,Penn State,1605.459302538128
2023,10,Penn State,1614.7547021554983
2023,11,Penn State,1650.461092619268
2023,12,Penn State,1624.8619165555242
2023,13,Penn State,1641.0249993352813
2023,14,Penn State,1660.6739209243174
2023,2,Pittsburgh,1500.0
2023,3,Pittsburgh,1475.8385761611416
2023,4,Pittsburgh,1455.363668319279
2023,5,Pittsburgh,1425.5698287595012
2023,7,Pittsburgh,1400.7518959191307
2023,8,Pittsburgh,1443.1773574154531
2023,9,Pittsburgh,1415.963696962549
2023,10,Pittsburgh,1394.1352288819567
2023,11,Pittsburgh,1350.0222236036007
2023,12,Pittsburgh,1323.805371228184
2023,13,Pittsburgh,1354.098483571346
2023,2,Purdue,1500.0
2023,3,Purdue,1525.8194184664933
2023,4,Purdue,1491.9435389171222
2023,5,Purdue,1455.1250171924717
2023,6,Purdue,1485.1316944432726
2023,7,Purdue,1470.5234054316015
2023,9,Purdue,1440.9111498840505
2023,10,Purdue,1424.0512669839127
2023,11,Purdue,1415.3588636772279
2023,12,Purdue,1450.525272881428
2023,13,Purdue,1435.9823138010636
2023,2,Rice,1500.0
2023,4,Rice,1513.4176964227818
2023,5,Rice,1484.970397645122
2023,6,Rice,1502.2834784639058
2023,7,Rice,1474.2699507260495
2023,8,Rice,1516.9133782505285
2023,9,Rice,1505.141179815332
2023,10,Rice,1487.9452102208115
2023,11,Rice,1465.2906569532709
2023,12,Rice,1478.368124427897
2023,13,Rice,1512.48031332426
2023,2,Rutgers,1500.0
2023,3,Rutgers,1530.7702891027486
2023,4,Rutgers,1552.392247211896
2023,6,Rutgers,1523.7368709362045
2023,7,Rutgers,1503.3429761201512
2023,8,Rutgers,1512.0126149563039
2023,10,Rutgers,1543.5657846762483
2023,11,Rutgers,1518.7754310255
2023,12,Rutgers,1495.9418127257748
2023,13,Rutgers,1479.7787299460176
2023,14,Rutgers,1444.704827677875
2023,2,SMU,1500.0
2023,4,SMU,1505.65497911866
2023,5,SMU,1482.6416075025802
2023,6,SMU,1503.7786370743022
2023,7,SMU,1537.4800170280685
2023,8,SMU,1558.365537453426
2023,9,SMU,1599.2257338689885
2023,10,SMU,1616.421703463509
2023,11,SMU,1628.1583569952804
2023,12,SMU,1662.1027995682036
2023,13,SMU,1677.1224929527475
2023,14,SMU,1709.1350588233295
2023,2,Sam Houston,1500.0
2023,4,Sam Houston,1473.635136028296
2023,5,Sam Houston,1439.2091116208803
2023,6,Sam Houston,1404.9489613967844
2023,7,Sam Houston,1380.7487921085897
2023,8,Sam Houston,1367.0032609892307
2023,9,Sam Houston,1338.4124822173092
2023,11,Sam Houston,1321.0401570710917
2023,12,Sam Houston,1341.8432317668169
2023,13,Sam Houston,1359.588974089925
2023,2,San Diego State,1500.0
2023,3,San Diego State,1464.1772211630532
2023,4,San Diego State,1413.8222788057346
2023,5,San Diego State,1384.711036719576
2023,6,San Diego State,1359.2174969633204
2023,8,San Diego State,1344.0928273042312
2023,9,San Diego State,1351.7918703627352
2023,10,San Diego State,1330.412765525153
2023,11,San Diego State,1308.9922334818702
2023,12,San Diego State,1279.8385471656231
2023,13,San Diego State,1271.7870943885002
2023,14,San Diego State,1310.0330569959376
2023,2,San Jose State,1500.0
2023,4,San Jose State,1459.5457933135963
2023,5,San Jose State,1444.1766937674415
2023,7,San Jose State,1414.2812893246537
2023,8,San Jose State,1396.556310816694
2023,9,San Jose State,1438.7981966343905
2023,10,San Jose State,1470.5353603079743
2023,12,San Jose State,1491.996648836985
2023,13,San Jose State,1532.8410791274578
2023,14,San Jose State,1539.5098466742686
2023,3,South Alabama,1500.0
2023,4,South Alabama,1543.4184450520515
2023,5,South Alabama,1520.132791712177
2023,6,South Alabama,1502.0473625855152
2023,7,South Alabama,1546.421436060503
2023,8,South Alabama,1562.7934411898423
2023,9,South Alabama,1526.6278109529135
2023,10,South Alabama,1478.0689277217286
2023,11,South Alabama,1485.9363303704868
2023,12,South Alabama,1533.4144550362257
2023,13,South Alabama,1529.155184445346
2023,3,South Carolina,1500.0
2023,4,South Carolina,1481.0064466512968
2023,5,South Carolina,1499.889186413641
2023,7,South Carolina,1472.8998735604266
2023,8,South Carolina,1461.5139667882447
2023,9,South Carolina,1444.9717354603251
2023,10,South Carolina,1427.6460449884707
2023,11,South Carolina,1461.6740963355353
2023,12,South Carolina,1505.6761259117475
2023,13,South Carolina,1530.2939656413944
2023,3,South Florida,1500.0
2023,4,South Florida,1464.4537133595438
2023,5,South Florida,1492.9010121372037
2023,6,South Florida,1520.8253430720833
2023,7,South Florida,1507.655906732089
2023,8,South Florida,1454.224776681525
2023,9,South Florida,1470.5988762964205
2023,10,South Florida,1458.2160074490164
2023,11,South Florida,1444.003186554527
2023,12,South Florida,1455.3044387319933
2023,13,South Florida,1441.1405401737718
2023,2,Southern Miss,1500.0
2023,3,Southern Miss,1463.9120643215797
2023,4,Southern Miss,1427.366863641287
2023,5,Southern Miss,1410.5252663503243
2023,6,Southern Miss,1384.1371208468747
2023,7,Southern Miss,1368.4072261546423
2023,9,Southern Miss,1352.0352210253031
2023,10,Southern Miss,1380.2243285785767
2023,11,Southern Miss,1434.461519692307
2023,12,Southern Miss,1421.527047719773
2023,2,Stanford,1500.0
2023,3,Stanford,1490.8603759708985
2023,4,Stanford,1466.4842157918072
2023,5,Stanford,1458.9170068778087
2023,6,Stanford,1431.231212034367
2023,7,Stanford,1455.2933410683868
2023,8,Stanford,1441.8266853983284
2023,9,Stanford,1405.8780256766336
2023,10,Stanford,1413.2246925116035
2023,11,Stanford,1411.3262527504257
2023,12,Stanford,1368.9005946363136
2023,2,Syracuse,1500.0
2023,3,Syracuse,1533.8143194350382
2023,4,Syracuse,1567.6901989844093
2023,5,Syracuse,1588.1423538574006
2023,6,Syracuse,1546.2961293209057
2023,7,Syracuse,1515.9312913743784
2023,8,Syracuse,1492.3649924015456
2023,9,Syracuse,1463.7616453683142
2023,10,Syracuse,1442.7086262808887
2023,11,Syracuse,1448.1619777827602
2023,12,Syracuse,1452.9162906590486
2023,13,Syracuse,1451.2561650745386
2023,3,TCU,1500.0
2023,4,TCU,1538.396952421692
2023,5,TCU,1561.410324037772
2023,6,TCU,1543.3549948408736
2023,7,TCU,1512.1452866298614
2023,8,TCU,1516.4187583631733
2023,9,TCU,1487.8028334230676
2023,10,TCU,1465.4362435725773
2023,11,TCU,1457.4150734784448
2023,12,TCU,1471.8296604474651
2023,2,Temple,1500.0
2023,4,Temple,1469.2297108972514
2023,5,Temple,1430.234694043098
2023,6,Temple,1404.5066245103512
2023,7,Temple,1373.8565670134105
2023,8,Temple,1331.0190410605364
2023,10,Temple,1308.804755608854
2023,11,Temple,1345.4127227733363
2023,12,Temple,1369.6103974880336
2023,13,Temple,1334.5924956412505
2023,3,Tennessee,1500.0
2023,4,Tennessee,1476.1247149522076
2023,5,Tennessee,1509.2036146394303
2023,7,Tennessee,1536.1929274926447
2023,8,Tennessee,1555.4895221101283
2023,9,Tennessee,1534.8989356900368
2023,10,Tennessee,1558.6418689796274
2023,11,Tennessee,1582.2876796359812
2023,12,Tennessee,1552.3000919644187
2023,13,Tennessee,1527.118472754131
2023,14,Tennessee,1533.8887869596322
2023,2,Texas,1500.0
2023,3,Texas,1529.7735042059383
2023,4,Texas,1554.679776800687
2023,5,Texas,1589.915224440299
2023,6,Texas,1617.107541990044
2023,7,Texas,1599.4307069594524
2023,8,Texas,1616.5690826383614
2023,9,Texas,1628.2567064419932
2023,10,Texas,1667.8438017268102
2023,11,Texas,1690.4880624831
2023,12,Texas,1696.2029528914518
2023,13,Texas,1734.480835027373
2023,14,Texas,1770.1940226956788
2023,15,Texas,1781.4870316164659
2023,2,Texas A&M,1500.0
2023,3,Texas A&M,1474.9166699332673
2023,4,Texas A&M,1512.679734332556
2023,5,Texas A&M,1543.699813982401
2023,6,Texas A&M,1567.064268745828
2023,7,Texas A&M,1542.9740242395794
2023,9,Texas A&M,1523.6774296220958
2023,10,Texas A&M,1541.0031200939502
2023,11,Texas A&M,1531.1532526263793
2023,13,Texas A&M,1551.9247849176695
2023,14,Texas A&M,1535.1493864526353
2023,2,Texas State,1500.0
2023,4,Texas State,1481.1875024499504
2023,5,Texas State,1500.420624322754
2023,6,Texas State,1526.8087698262036
2023,7,Texas State,1511.121824872821
2023,9,Texas State,1515.3893386390591
2023,10,Texas State,1484.1485533595555
2023,11,Texas State,1507.5782461546544
2023,12,Texas State,1492.716882319183
2023,13,Texas State,1482.9032536189661
2023,2,Texas Tech,1500.0
2023,4,Texas Tech,1472.7181266267871
2023,5,Texas Tech,1457.1461332791853
2023,6,Texas Tech,1487.851928446434
2023,7,Texas Tech,1492.5205871725614
2023,8,Texas Tech,1460.8056134862948
2023,9,Texas Tech,1439.4778586445573
2023,10,Texas Tech,1461.8444484950476
2023,11,Texas Tech,1480.5980223247248
2023,12,Texas Tech,1506.6271692925325
2023,13,Texas Tech,1495.4322371312164
2023,4,Toledo,1500.0
2023,5,Toledo,1535.1094387613982
2023,6,Toledo,1541.7654612674744
2023,7,Toledo,1553.6882821412662
2023,8,Toledo,1580.9242326354374
2023,9,Toledo,1603.1031878105837
2023,10,Toledo,1620.1966234902345
2023,11,Toledo,1631.3482296859881
2023,12,Toledo,1637.7436416386129
2023,13,Toledo,1653.2394502706513
2023,14,Toledo,1631.112797998219
2023,2,Troy,1500.0
2023,3,Troy,1469.2297108972514
2023,4,Troy,1456.6909673960017
2023,5,Troy,1469.5764272634651
2023,6,Troy,1516.062827682426
2023,7,Troy,1548.5770121318249
2023,9,Troy,1581.0794042909572
2023,10,Troy,1633.433884937623
2023,11,Troy,1647.004750992066
2023,12,Troy,1658.4997267352512
2023,14,Troy,1680.1986704785818
2023,2,Tulane,1500.0
2023,3,Tulane,1464.1116538046226
2023,5,Tulane,1500.6568544849154
2023,6,Tulane,1517.3043469253487
2023,7,Tulane,1549.263495818866
2023,8,Tulane,1563.6489235654765
2023,9,Tulane,1591.4741034766573
2023,10,Tulane,1598.7370574316822
2023,11,Tulane,1601.6819100575879
2023,12,Tulane,1614.3246725389529
2023,13,Tulane,1654.110605642497
2023,2,Tulsa,1500.0
2023,3,Tulsa,1468.09737258767
2023,4,Tulsa,1426.0143276945478
2023,5,Tulsa,1455.447445719436
2023,6,Tulsa,1481.1755152521828
2023,7,Tulsa,1465.390380804293
2023,8,Tulsa,1422.746953279814
2023,9,Tulsa,1404.101042315934
2023,10,Tulsa,1365.8574174343787
2023,11,Tulsa,1334.5160234559023
2023,12,Tulsa,1311.5854567852882
2023,2,UAB,1500.0
2023,3,UAB,1475.5005434139343
2023,4,UAB,1438.1268476802907
2023,5,UAB,1419.3326674137547
2023,6,UAB,1402.6851749733214
2023,7,UAB,1443.696376639769
2023,8,UAB,1396.2234193827928
2023,10,UAB,1371.5181763074756
2023,11,UAB,1388.569518515113
2023,12,UAB,1353.368838084588
2023,13,UAB,1358.7162737552483
2023,2,UCF,1500.0
2023,4,UCF,1513.6409366866064
2023,5,UCF,1490.1078413143778
2023,6,UCF,1480.6783634618423
2023,8,UCF,1456.2972200708111
2023,9,UCF,1427.9319676511204
2023,10,UCF,1403.4172926902645
2023,11,UCF,1474.4674920591099
2023,12,UCF,1513.4108127112975
2023,14,UCF,1522.5406671416313
2023,2,UCLA,1500.0
2023,3,UCLA,1535.8227788369468
2023,4,UCLA,1569.6898683018949
2023,6,UCLA,1547.6599356223549
2023,7,UCLA,1566.6753948552273
2023,8,UCLA,1584.6465398109658
2023,9,UCLA,1607.2490911537475
2023,10,UCLA,1619.311550443939
2023,11,UCLA,1587.0175574376199
2023,12,UCLA,1548.381361249602
2023,13,UCLA,1580.0084848687866
2023,14,UCLA,1560.5650098121257
2023,3,UL Monroe,1500.0
2023,6,UL Monroe,1462.2369356007111
2023,7,UL Monroe,1417.8628621257233
2023,8,UL Monroe,1413.5953483594853
2023,9,UL Monroe,1400.0076723797863
2023,10,UL Monroe,1344.1900507349171
2023,11,UL Monroe,1316.1411314114316
2023,12,UL Monroe,1304.6461556682464
2023,13,UL Monroe,1296.2935968401537
2023,2,UNLV,1500.0
2023,3,UNLV,1469.5364148103251
2023,4,UNLV,1480.150072000677
2023,5,UNLV,1513.8892871675534
2023,6,UNLV,1555.1704365110556
2023,7,UNLV,1575.328326609677
2023,8,UNLV,1596.5007276931353
2023,9,UNLV,1602.5571193135627
2023,10,UNLV,1581.953998855871
2023,11,UNLV,1611.5770955587077
2023,12,UNLV,1628.3995409311779
2023,14,UNLV,1644.5147154619376
2023,2,USC,1500.0
2023,3,USC,1577.8263505295738
2023,4,USC,1602.2025107086652
2023,5,USC,1621.1820469321679
2023,6,USC,1652.3840774006676
2023,7,USC,1674.0182549144477
2023,8,USC,1680.262834919045
2023,9,USC,1621.754666647712
2023,10,USC,1611.290876100099
2023,11,USC,1592.1869461909885
2023,12,USC,1555.9191214712823
2023,13,USC,1509.674246392398
2023,14,USC,1478.9282895086606
2023,2,UTEP,1500.0
2023,3,UTEP,1468.645837416584
2023,4,UTEP,1413.9482125325658
2023,5,UTEP,1367.452884689453
2023,6,UTEP,1344.7805436449685
2023,7,UTEP,1314.6290567493684
2023,8,UTEP,1355.3030993114135
2023,9,UTEP,1333.7207291908705
2023,10,UTEP,1336.4819819572874
2023,12,UTEP,1320.1792279177478
2023,13,UTEP,1308.227044235109
2023,2,UTSA,1500.0
2023,3,UTSA,1518.8124975500496
2023,4,UTSA,1490.5329310202467
2023,6,UTSA,1457.454031333024
2023,7,UTSA,1488.1040888299647
2023,8,UTSA,1511.5736842182084
2023,9,UTSA,1564.889390327244
2023,10,UTSA,1574.7843807561603
2023,11,UTSA,1614.8902335592304
2023,12,UTSA,1629.3189195354084
2023,13,UTSA,1618.2786981547956
2023,14,UTSA,1592.6498202193404
2023,2,Uconn,1500.0
2023,3,Uconn,1466.0139812034206
2023,4,Uconn,1444.4666569683504
2023,5,Uconn,1410.0256830417734
2023,6,Uconn,1402.1716633936053
2023,8,Uconn,1430.1851911314616
2023,9,Uconn,1413.8110915165662
2023,10,Uconn,1398.9725832148026
2023,11,Uconn,1375.3267725584487
